#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;BM_80CASH01_20CH.ngb-ds3                           
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;BM_80CASH01_20CH                                   
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;TG                                                 
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;19.02.2026 12:55:17 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;BM_80CASH01_20CH                                   
#SAMPLE MASS /mg:            ;24.3                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;144.5                                              
#REFERENCE CRUCIBLE MASS /mg:;138.2                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;020                                                
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW)
707.43201;68.48000; 78.48148;20.00000;20.00000; 1.880032e-002;0.45982
707.53699;68.49000; 78.48148;20.00000;20.00000; 3.876589e-002;0.45978
707.63599;68.50000; 78.48148;20.00000;20.00000; 5.858029e-002;0.45974
707.73499;68.51000; 78.48148;20.00000;20.00000; 6.346751e-002;0.45971
707.83801;68.52000; 78.48560;20.00000;20.00000; 3.973429e-002;0.45967
707.94202;68.53000; 78.48560;20.00000;20.00000;-1.599792e-002;0.45963
708.03601;68.54000; 78.48560;20.00000;20.00000;-8.491238e-002;0.45960
708.12903;68.55000; 78.48560;20.00000;20.00000;      -0.13587;0.45956
708.23602;68.56000; 78.47737;20.00000;20.00000;      -0.14774;0.45953
708.33301;68.57000; 78.47737;20.00000;20.00000;      -0.12220;0.45949
708.43799;68.58000; 78.47737;20.00000;20.00000;-7.783705e-002;0.45945
708.53198;68.59000; 78.47737;20.00000;20.00000;-3.760063e-002;0.45942
708.63300;68.60000; 78.47737;20.00000;20.00000;-1.386742e-002;0.45938
708.73499;68.61000; 78.47737;20.00000;20.00000;-3.360606e-003;0.45935
708.83197;68.62000; 78.47737;20.00000;20.00000;-4.070414e-004;0.45931
708.93799;68.63000; 78.47737;20.00000;20.00000;-3.360606e-003;0.45927
709.03900;68.64000; 78.47737;20.00000;20.00000;-1.386742e-002;0.45924
709.14001;68.65000; 78.47737;20.00000;20.00000;-3.760063e-002;0.45920
709.23999;68.66000; 78.47737;20.00000;20.00000;-7.793881e-002;0.45916
709.32898;68.67000; 78.47737;20.00000;20.00000;      -0.12388;0.45913
709.43402;68.68000; 78.47737;20.00000;20.00000;      -0.15467;0.45909
709.54303;68.69000; 78.46914;20.00000;20.00000;      -0.15467;0.45906
709.64203;68.70000; 78.46914;20.00000;20.00000;      -0.12388;0.45902
709.73700;68.71000; 78.46914;20.00000;20.00000;-7.793881e-002;0.45899
709.83801;68.72000; 78.46914;20.00000;20.00000;-3.760063e-002;0.45895
709.93903;68.73000; 78.46914;20.00000;20.00000;-1.386742e-002;0.45891
710.03998;68.74000; 78.46914;20.00000;20.00000;-3.462366e-003;0.45888
710.14398;68.75000; 78.46914;20.00000;20.00000;-1.883824e-003;0.45884
710.24298;68.76000; 78.46914;20.00000;20.00000;-6.933709e-003;0.45880
710.34302;68.77000; 78.46914;20.00000;20.00000;-1.880032e-002;0.45877
710.43701;68.78000; 78.46914;20.00000;20.00000;-3.896941e-002;0.45874
710.54199;68.79000; 78.46914;20.00000;20.00000;-6.194089e-002;0.45870
710.64600;68.80000; 78.46914;20.00000;20.00000;-7.733493e-002;0.45866
710.73901;68.81000; 78.46502;20.00000;20.00000;-7.733493e-002;0.45863
710.84198;68.82000; 78.46502;20.00000;20.00000;-6.194089e-002;0.45859
710.94202;68.83000; 78.46502;20.00000;20.00000;-3.896941e-002;0.45855
711.04901;68.84000; 78.46502;20.00000;20.00000;-1.880032e-002;0.45852
711.15399;68.85000; 78.46502;20.00000;20.00000;-6.933709e-003;0.45848
711.24799;68.86000; 78.46502;20.00000;20.00000;-1.680303e-003;0.45845
711.34497;68.87000; 78.46502;20.00000;20.00000;-1.017603e-004;0.45841
711.45398;68.88000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45837
711.54700;68.89000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45834
711.65100;68.90000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45830
711.74597;68.91000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45827
711.84198;68.92000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45823
711.94501;68.93000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45820
712.04999;68.94000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45816
712.15002;68.95000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45812
712.25201;68.96000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45809
712.34399;68.97000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45805
712.44202;68.98000; 78.46502;20.00000;20.00000; 0.000000e+000;0.45802
712.54401;68.99000; 78.46502;20.00000;20.00000;-1.017603e-004;0.45798
712.64301;69.00000; 78.46502;20.00000;20.00000;-1.680303e-003;0.45795
712.74402;69.01000; 78.46502;20.00000;20.00000;-6.933709e-003;0.45791
712.84802;69.02000; 78.46502;20.00000;20.00000;-1.880032e-002;0.45788
712.95099;69.03000; 78.46502;20.00000;20.00000;-3.896941e-002;0.45784
713.04199;69.04000; 78.46502;20.00000;20.00000;-6.194089e-002;0.45781
713.14301;69.05000; 78.46502;20.00000;20.00000;-7.743669e-002;0.45777
713.24799;69.06000; 78.46091;20.00000;20.00000;-7.901523e-002;0.45773
713.34497;69.07000; 78.46091;20.00000;20.00000;-6.887460e-002;0.45770
713.44897;69.08000; 78.46091;20.00000;20.00000;-5.776972e-002;0.45766
713.54602;69.09000; 78.46091;20.00000;20.00000;-5.776972e-002;0.45763
713.64600;69.10000; 78.46091;20.00000;20.00000;-6.887460e-002;0.45759
713.74799;69.11000; 78.46091;20.00000;20.00000;-7.901523e-002;0.45756
713.84497;69.12000; 78.45679;20.00000;20.00000;-7.743669e-002;0.45752
713.95001;69.13000; 78.45679;20.00000;20.00000;-6.194089e-002;0.45749
714.04700;69.14000; 78.45679;20.00000;20.00000;-3.896941e-002;0.45745
714.15601;69.15000; 78.45679;20.00000;20.00000;-1.890208e-002;0.45741
714.25000;69.16000; 78.45679;20.00000;20.00000;-8.614012e-003;0.45738
714.35199;69.17000; 78.45679;20.00000;20.00000;-8.614012e-003;0.45734
714.44897;69.18000; 78.45679;20.00000;20.00000;-1.890208e-002;0.45731
714.53900;69.19000; 78.45679;20.00000;20.00000;-3.907117e-002;0.45728
714.65302;69.20000; 78.45679;20.00000;20.00000;-6.362119e-002;0.45724
714.75000;69.21000; 78.45679;20.00000;20.00000;-8.426863e-002;0.45720
714.84399;69.22000; 78.45267;20.00000;20.00000;-9.613524e-002;0.45717
714.95001;69.23000; 78.45267;20.00000;20.00000;      -0.10091;0.45713
715.05103;69.24000; 78.45267;20.00000;20.00000;      -0.10091;0.45710
715.14697;69.25000; 78.45267;20.00000;20.00000;-9.613524e-002;0.45706
715.25098;69.26000; 78.44856;20.00000;20.00000;-8.426863e-002;0.45703
715.34497;69.27000; 78.44856;20.00000;20.00000;-6.362119e-002;0.45699
715.45697;69.28000; 78.44856;20.00000;20.00000;-3.907117e-002;0.45695
715.54999;69.29000; 78.44856;20.00000;20.00000;-1.890208e-002;0.45692
715.65198;69.30000; 78.44856;20.00000;20.00000;-8.614012e-003;0.45689
715.76300;69.31000; 78.44856;20.00000;20.00000;-8.614012e-003;0.45685
715.85199;69.32000; 78.44856;20.00000;20.00000;-1.890208e-002;0.45682
715.95898;69.33000; 78.44856;20.00000;20.00000;-3.896941e-002;0.45678
716.06000;69.34000; 78.44856;20.00000;20.00000;-6.194089e-002;0.45674
716.15900;69.35000; 78.44856;20.00000;20.00000;-7.733493e-002;0.45671
716.25598;69.36000; 78.44444;20.00000;20.00000;-7.733493e-002;0.45667
716.36499;69.37000; 78.44444;20.00000;20.00000;-6.194089e-002;0.45664
716.45599;69.38000; 78.44444;20.00000;20.00000;-3.896941e-002;0.45660
716.55103;69.39000; 78.44444;20.00000;20.00000;-1.880032e-002;0.45657
716.65399;69.40000; 78.44444;20.00000;20.00000;-6.933709e-003;0.45653
716.75098;69.41000; 78.44444;20.00000;20.00000;-1.680303e-003;0.45650
716.85400;69.42000; 78.44444;20.00000;20.00000;-1.017603e-004;0.45646
716.96198;69.43000; 78.44444;20.00000;20.00000; 0.000000e+000;0.45643
717.06097;69.44000; 78.44444;20.00000;20.00000;-1.017603e-004;0.45639
717.16400;69.45000; 78.44444;20.00000;20.00000;-1.680303e-003;0.45636
717.26099;69.46000; 78.44444;20.00000;20.00000;-6.933709e-003;0.45632
717.35699;69.47000; 78.44444;20.00000;20.00000;-1.880032e-002;0.45629
717.45502;69.48000; 78.44444;20.00000;20.00000;-3.907117e-002;0.45625
717.55902;69.49000; 78.44444;20.00000;20.00000;-6.362119e-002;0.45622
717.65997;69.50000; 78.44444;20.00000;20.00000;-8.426863e-002;0.45618
717.76300;69.51000; 78.44033;20.00000;20.00000;-9.613524e-002;0.45615
717.86200;69.52000; 78.44033;20.00000;20.00000;      -0.10091;0.45611
717.96899;69.53000; 78.44033;20.00000;20.00000;      -0.10091;0.45608
718.06201;69.54000; 78.44033;20.00000;20.00000;-9.613524e-002;0.45604
718.16400;69.55000; 78.43621;20.00000;20.00000;-8.426863e-002;0.45601
718.26501;69.56000; 78.43621;20.00000;20.00000;-6.362119e-002;0.45597
718.36200;69.57000; 78.43621;20.00000;20.00000;-3.907117e-002;0.45594
718.46198;69.58000; 78.43621;20.00000;20.00000;-1.880032e-002;0.45590
718.56097;69.59000; 78.43621;20.00000;20.00000;-6.933709e-003;0.45587
718.66602;69.60000; 78.43621;20.00000;20.00000;-1.680303e-003;0.45583
718.77100;69.61000; 78.43621;20.00000;20.00000;-1.017603e-004;0.45580
718.85602;69.62000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45577
718.96503;69.63000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45573
719.06299;69.64000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45569
719.17200;69.65000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45566
719.26398;69.66000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45562
719.36401;69.67000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45559
719.46503;69.68000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45556
719.56598;69.69000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45552
719.67700;69.70000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45548
719.76898;69.71000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45545
719.87000;69.72000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45542
719.96802;69.73000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45538
720.05902;69.74000; 78.43621;20.00000;20.00000; 0.000000e+000;0.45535
720.17102;69.75000; 78.43621;20.00000;20.00000;-1.017603e-004;0.45531
720.27502;69.76000; 78.43621;20.00000;20.00000;-1.578543e-003;0.45528
720.37201;69.77000; 78.43621;20.00000;20.00000;-5.253406e-003;0.45524
720.47302;69.78000; 78.43621;20.00000;20.00000;-1.186661e-002;0.45521
720.57898;69.79000; 78.43621;20.00000;20.00000;-2.016909e-002;0.45517
720.66602;69.80000; 78.43621;20.00000;20.00000;-2.297148e-002;0.45514
720.77100;69.81000; 78.43621;20.00000;20.00000;-1.539403e-002;0.45510
720.87402;69.82000; 78.43210;20.00000;20.00000;-1.017603e-004;0.45507
720.97101;69.83000; 78.43621;20.00000;20.00000; 1.371373e-002;0.45503
721.07501;69.84000; 78.43621;20.00000;20.00000; 1.603778e-002;0.45500
721.16901;69.85000; 78.43621;20.00000;20.00000; 1.368773e-003;0.45497
721.27600;69.86000; 78.43621;20.00000;20.00000;-2.710280e-002;0.45493
721.37201;69.87000; 78.43621;20.00000;20.00000;-5.668749e-002;0.45490
721.47498;69.88000; 78.43621;20.00000;20.00000;-7.585814e-002;0.45486
721.57202;69.89000; 78.43210;20.00000;20.00000;-7.891347e-002;0.45483
721.67200;69.90000; 78.43210;20.00000;20.00000;-6.887460e-002;0.45479
721.77502;69.91000; 78.43210;20.00000;20.00000;-5.776972e-002;0.45476
721.86298;69.92000; 78.43210;20.00000;20.00000;-5.776972e-002;0.45473
721.97101;69.93000; 78.43210;20.00000;20.00000;-6.887460e-002;0.45469
722.07800;69.94000; 78.43210;20.00000;20.00000;-7.901523e-002;0.45465
722.17401;69.95000; 78.42798;20.00000;20.00000;-7.743669e-002;0.45462
722.27002;69.96000; 78.42798;20.00000;20.00000;-6.194089e-002;0.45459
722.37402;69.97000; 78.42798;20.00000;20.00000;-3.896941e-002;0.45455
722.47302;69.98000; 78.42798;20.00000;20.00000;-1.880032e-002;0.45452
722.57098;69.99000; 78.42798;20.00000;20.00000;-6.933709e-003;0.45449
722.67200;70.00000; 78.42798;20.00000;20.00000;-1.782063e-003;0.45445
722.76703;70.01000; 78.42798;20.00000;20.00000;-1.782063e-003;0.45442
722.86499;70.02000; 78.42798;20.00000;20.00000;-6.933709e-003;0.45438
722.97400;70.03000; 78.42798;20.00000;20.00000;-1.880032e-002;0.45435
723.06897;70.04000; 78.42798;20.00000;20.00000;-3.896941e-002;0.45431
723.16998;70.05000; 78.42798;20.00000;20.00000;-6.194089e-002;0.45428
723.27002;70.06000; 78.42798;20.00000;20.00000;-7.733493e-002;0.45425
723.37201;70.07000; 78.42387;20.00000;20.00000;-7.733493e-002;0.45421
723.47699;70.08000; 78.42387;20.00000;20.00000;-6.194089e-002;0.45418
723.56897;70.09000; 78.42387;20.00000;20.00000;-3.896941e-002;0.45414
723.66498;70.10000; 78.42387;20.00000;20.00000;-1.880032e-002;0.45411
723.77100;70.11000; 78.42387;20.00000;20.00000;-6.933709e-003;0.45407
723.87701;70.12000; 78.42387;20.00000;20.00000;-1.680303e-003;0.45404
723.96698;70.13000; 78.42387;20.00000;20.00000;-1.017603e-004;0.45401
724.06403;70.14000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45397
724.16302;70.15000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45394
724.27301;70.16000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45390
724.37402;70.17000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45387
724.47198;70.18000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45384
724.57300;70.19000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45380
724.67102;70.20000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45377
724.77197;70.21000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45373
724.86603;70.22000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45370
724.96600;70.23000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45367
725.06403;70.24000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45363
725.16699;70.25000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45360
725.27399;70.26000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45356
725.37299;70.27000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45353
725.46997;70.28000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45350
725.56897;70.29000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45346
725.66901;70.30000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45343
725.76398;70.31000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45340
725.86798;70.32000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45336
725.96899;70.33000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45333
726.06500;70.34000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45330
726.16803;70.35000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45326
726.26202;70.36000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45323
726.37402;70.37000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45319
726.46399;70.38000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45316
726.57202;70.39000; 78.42387;20.00000;20.00000; 0.000000e+000;0.45312
726.66699;70.40000; 78.42387;20.00000;20.00000; 1.017603e-004;0.45309
726.77002;70.41000; 78.42387;20.00000;20.00000; 1.680303e-003;0.45306
726.86700;70.42000; 78.42387;20.00000;20.00000; 6.831949e-003;0.45302
726.97400;70.43000; 78.42387;20.00000;20.00000; 1.712001e-002;0.45299
727.06799;70.44000; 78.42387;20.00000;20.00000; 3.203570e-002;0.45296
727.16901;70.45000; 78.42387;20.00000;20.00000; 4.314057e-002;0.45292
727.26300;70.46000; 78.42387;20.00000;20.00000; 3.836552e-002;0.45289
727.36499;70.47000; 78.42798;20.00000;20.00000; 1.539403e-002;0.45286
727.46600;70.48000; 78.42798;20.00000;20.00000;-1.539403e-002;0.45282
727.57001;70.49000; 78.42387;20.00000;20.00000;-3.856904e-002;0.45279
727.66498;70.50000; 78.42387;20.00000;20.00000;-4.650118e-002;0.45276
727.76300;70.51000; 78.42387;20.00000;20.00000;-4.590312e-002;0.45272
727.86499;70.52000; 78.42387;20.00000;20.00000;-5.472065e-002;0.45269
727.95801;70.53000; 78.42387;20.00000;20.00000;-8.477076e-002;0.45266
728.06799;70.54000; 78.42387;20.00000;20.00000;      -0.12556;0.45262
728.16699;70.55000; 78.42387;20.00000;20.00000;      -0.15477;0.45259
728.26898;70.56000; 78.41564;20.00000;20.00000;      -0.15467;0.45255
728.36298;70.57000; 78.41564;20.00000;20.00000;      -0.12388;0.45252
728.46198;70.58000; 78.41564;20.00000;20.00000;-7.814234e-002;0.45249
728.56403;70.59000; 78.41564;20.00000;20.00000;-4.096124e-002;0.45245
728.66602;70.60000; 78.41564;20.00000;20.00000;-2.773484e-002;0.45242
728.76398;70.61000; 78.41564;20.00000;20.00000;-4.096124e-002;0.45239
728.86499;70.62000; 78.41564;20.00000;20.00000;-7.814234e-002;0.45235
728.96698;70.63000; 78.41564;20.00000;20.00000;      -0.12388;0.45232
729.06097;70.64000; 78.41564;20.00000;20.00000;      -0.15467;0.45229
729.16302;70.65000; 78.40741;20.00000;20.00000;      -0.15467;0.45225
729.26001;70.66000; 78.40741;20.00000;20.00000;      -0.12388;0.45222
729.37402;70.67000; 78.40741;20.00000;20.00000;-7.793881e-002;0.45218
729.46503;70.68000; 78.40741;20.00000;20.00000;-3.760063e-002;0.45215
729.56799;70.69000; 78.40741;20.00000;20.00000;-1.386742e-002;0.45212
729.67102;70.70000; 78.40741;20.00000;20.00000;-3.360606e-003;0.45208
729.77197;70.71000; 78.40741;20.00000;20.00000;-2.035207e-004;0.45205
729.86298;70.72000; 78.40741;20.00000;20.00000; 1.017603e-004;0.45202
729.96802;70.73000; 78.40741;20.00000;20.00000; 1.680303e-003;0.45198
730.06598;70.74000; 78.40741;20.00000;20.00000; 6.933709e-003;0.45195
730.16901;70.75000; 78.40741;20.00000;20.00000; 1.880032e-002;0.45192
730.26398;70.76000; 78.40741;20.00000;20.00000; 3.907117e-002;0.45189
730.37201;70.77000; 78.40741;20.00000;20.00000; 6.362119e-002;0.45185
730.46100;70.78000; 78.40741;20.00000;20.00000; 8.426863e-002;0.45182
730.56403;70.79000; 78.41152;20.00000;20.00000; 9.613524e-002;0.45179
730.66901;70.80000; 78.41152;20.00000;20.00000;       0.10091;0.45175
730.77002;70.81000; 78.41152;20.00000;20.00000;       0.10091;0.45172
730.86902;70.82000; 78.41152;20.00000;20.00000; 9.613524e-002;0.45168
730.96899;70.83000; 78.41564;20.00000;20.00000; 8.426863e-002;0.45165
731.06897;70.84000; 78.41564;20.00000;20.00000; 6.362119e-002;0.45162
731.16803;70.85000; 78.41564;20.00000;20.00000; 3.907117e-002;0.45158
731.26599;70.86000; 78.41564;20.00000;20.00000; 1.880032e-002;0.45155
731.36603;70.87000; 78.41564;20.00000;20.00000; 6.933709e-003;0.45152
731.46802;70.88000; 78.41564;20.00000;20.00000; 1.782063e-003;0.45148
731.56799;70.89000; 78.41564;20.00000;20.00000; 1.782063e-003;0.45145
731.66901;70.90000; 78.41564;20.00000;20.00000; 6.933709e-003;0.45142
731.76599;70.91000; 78.41564;20.00000;20.00000; 1.880032e-002;0.45139
731.86902;70.92000; 78.41564;20.00000;20.00000; 3.896941e-002;0.45135
731.97101;70.93000; 78.41564;20.00000;20.00000; 6.183913e-002;0.45132
732.07098;70.94000; 78.41564;20.00000;20.00000; 7.555286e-002;0.45128
732.17603;70.95000; 78.41975;20.00000;20.00000; 6.872091e-002;0.45125
732.27100;70.96000; 78.41975;20.00000;20.00000; 3.620687e-002;0.45122
732.37799;70.97000; 78.41975;20.00000;20.00000;-1.880032e-002;0.45118
732.47601;70.98000; 78.41975;20.00000;20.00000;-8.210998e-002;0.45115
732.57300;70.99000; 78.41975;20.00000;20.00000;      -0.13234;0.45112
732.66803;71.00000; 78.41564;20.00000;20.00000;      -0.15319;0.45109
732.77802;71.01000; 78.41152;20.00000;20.00000;      -0.14253;0.45105
732.87299;71.02000; 78.41152;20.00000;20.00000;      -0.11478;0.45102
732.97101;71.03000; 78.41152;20.00000;20.00000;-9.537036e-002;0.45099
733.07300;71.04000; 78.41152;20.00000;20.00000;      -0.10367;0.45095
733.17999;71.05000; 78.41152;20.00000;20.00000;      -0.13250;0.45092
733.27802;71.06000; 78.41152;20.00000;20.00000;      -0.15645;0.45089
733.37799;71.07000; 78.40329;20.00000;20.00000;      -0.15477;0.45085
733.47803;71.08000; 78.40329;20.00000;20.00000;      -0.12388;0.45082
733.57599;71.09000; 78.40329;20.00000;20.00000;-7.793881e-002;0.45079
733.67902;71.10000; 78.40329;20.00000;20.00000;-3.760063e-002;0.45075
733.77502;71.11000; 78.40329;20.00000;20.00000;-1.386742e-002;0.45072
733.87500;71.12000; 78.40329;20.00000;20.00000;-3.360606e-003;0.45069
733.97699;71.13000; 78.40329;20.00000;20.00000;-2.035207e-004;0.45066
734.08301;71.14000; 78.40329;20.00000;20.00000; 0.000000e+000;0.45062
734.18402;71.15000; 78.40329;20.00000;20.00000; 0.000000e+000;0.45059
734.28497;71.16000; 78.40329;20.00000;20.00000; 0.000000e+000;0.45055
734.37402;71.17000; 78.40329;20.00000;20.00000; 0.000000e+000;0.45053
734.47803;71.18000; 78.40329;20.00000;20.00000;-2.035207e-004;0.45049
734.58002;71.19000; 78.40329;20.00000;20.00000;-3.360606e-003;0.45046
734.67798;71.20000; 78.40329;20.00000;20.00000;-1.386742e-002;0.45043
734.78699;71.21000; 78.40329;20.00000;20.00000;-3.760063e-002;0.45039
734.86902;71.22000; 78.40329;20.00000;20.00000;-7.814234e-002;0.45036
734.97803;71.23000; 78.40329;20.00000;20.00000;      -0.12724;0.45033
735.08197;71.24000; 78.40329;20.00000;20.00000;      -0.16854;0.45029
735.18103;71.25000; 78.39506;20.00000;20.00000;      -0.19227;0.45026
735.27600;71.26000; 78.39506;20.00000;20.00000;      -0.20182;0.45023
735.37903;71.27000; 78.39506;20.00000;20.00000;      -0.20172;0.45020
735.48102;71.28000; 78.39506;20.00000;20.00000;      -0.19059;0.45016
735.57501;71.29000; 78.38683;20.00000;20.00000;      -0.16160;0.45013
735.68298;71.30000; 78.38683;20.00000;20.00000;      -0.10844;0.45010
735.78400;71.31000; 78.38683;20.00000;20.00000;-3.917293e-002;0.45006
735.86700;71.32000; 78.38683;20.00000;20.00000; 2.434026e-002;0.45004
735.98199;71.33000; 78.38683;20.00000;20.00000; 6.346751e-002;0.45000
736.07898;71.34000; 78.39095;20.00000;20.00000; 7.377080e-002;0.44997
736.18103;71.35000; 78.39095;20.00000;20.00000; 5.837677e-002;0.44993
736.28601;71.36000; 78.39095;20.00000;20.00000; 2.510199e-002;0.44990
736.37903;71.37000; 78.39095;20.00000;20.00000;-1.880032e-002;0.44987
736.48102;71.38000; 78.39095;20.00000;20.00000;-7.100511e-002;0.44984
736.58301;71.39000; 78.39095;20.00000;20.00000;      -0.12220;0.44980
736.67499;71.40000; 78.39095;20.00000;20.00000;      -0.15457;0.44977
736.77802;71.41000; 78.38272;20.00000;20.00000;      -0.15467;0.44974
736.87799;71.42000; 78.38272;20.00000;20.00000;      -0.12388;0.44971
736.98199;71.43000; 78.38272;20.00000;20.00000;-7.793881e-002;0.44967
737.08002;71.44000; 78.38272;20.00000;20.00000;-3.770239e-002;0.44964
737.17700;71.45000; 78.38272;20.00000;20.00000;-1.554772e-002;0.44961
737.28198;71.46000; 78.38272;20.00000;20.00000;-1.029431e-002;0.44957
737.37701;71.47000; 78.38272;20.00000;20.00000;-1.900384e-002;0.44954
737.47699;71.48000; 78.38272;20.00000;20.00000;-3.896941e-002;0.44951
737.57501;71.49000; 78.38272;20.00000;20.00000;-6.194089e-002;0.44948
737.67999;71.50000; 78.38272;20.00000;20.00000;-7.733493e-002;0.44945
737.77698;71.51000; 78.37860;20.00000;20.00000;-7.733493e-002;0.44941
737.88202;71.52000; 78.37860;20.00000;20.00000;-6.194089e-002;0.44938
737.97803;71.53000; 78.37860;20.00000;20.00000;-3.896941e-002;0.44935
738.07599;71.54000; 78.37860;20.00000;20.00000;-1.880032e-002;0.44932
738.17999;71.55000; 78.37860;20.00000;20.00000;-6.933709e-003;0.44928
738.27899;71.56000; 78.37860;20.00000;20.00000;-1.680303e-003;0.44925
738.38202;71.57000; 78.37860;20.00000;20.00000;-1.017603e-004;0.44922
738.48199;71.58000; 78.37860;20.00000;20.00000;-1.017603e-004;0.44919
738.58197;71.59000; 78.37860;20.00000;20.00000;-1.680303e-003;0.44915
738.68201;71.60000; 78.37860;20.00000;20.00000;-6.933709e-003;0.44912
738.77899;71.61000; 78.37860;20.00000;20.00000;-1.880032e-002;0.44909
738.87799;71.62000; 78.37860;20.00000;20.00000;-3.896941e-002;0.44906
738.97601;71.63000; 78.37860;20.00000;20.00000;-6.194089e-002;0.44903
739.08002;71.64000; 78.37860;20.00000;20.00000;-7.723317e-002;0.44899
739.18701;71.65000; 78.37449;20.00000;20.00000;-7.565462e-002;0.44896
739.27899;71.66000; 78.37449;20.00000;20.00000;-5.500718e-002;0.44893
739.38397;71.67000; 78.37449;20.00000;20.00000;-2.016909e-002;0.44889
739.48401;71.68000; 78.37449;20.00000;20.00000; 2.016909e-002;0.44886
739.58600;71.69000; 78.37449;20.00000;20.00000; 5.500718e-002;0.44883
739.67798;71.70000; 78.37449;20.00000;20.00000; 7.565462e-002;0.44880
739.79199;71.71000; 78.37860;20.00000;20.00000; 7.723317e-002;0.44876
739.88300;71.72000; 78.37860;20.00000;20.00000; 6.194089e-002;0.44873
739.99103;71.73000; 78.37860;20.00000;20.00000; 3.896941e-002;0.44870
740.08398;71.74000; 78.37860;20.00000;20.00000; 1.880032e-002;0.44867
740.18103;71.75000; 78.37860;20.00000;20.00000; 6.933709e-003;0.44864
740.28601;71.76000; 78.37860;20.00000;20.00000; 1.680303e-003;0.44860
